review_id,review,cleaned_review,keywords,theme
557,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",proudly ethiopian innovation deliver expectation marketplace feature big win local shopper seller impressed new update commerce section smooth support ethiopian merchant,"['ethiopian', 'section', 'shopper', 'expectation', 'seller', 'win', 'proudly', 'marketplace', 'impressed', 'deliver']",['Other']
558,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",impressed new update commerce section smooth support ethiopian merchant,"['section', 'impressed', 'merchant', 'support', 'ethiopian', 'commerce', 'new', 'smooth', 'update']","['Customer Support', 'Feature Requests', 'Other']"
559,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",dashen bank super app fast reliable super easy use banking need handle smoothly place clean design seamless experience highly recommend,"['super', 'handle', 'smoothly', 'clean', 'place', 'design', 'recommend', 'highly', 'seamless', 'reliable']","['User Interface', 'Other']"
560,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",sup app platform application grasp satisfaction fast mode operation mean budget planning use code scan pay chat staff acc acc bank merchant payment easly addition satisfied invite use platform,"['acc', 'platform', 'operation', 'planning', 'invite', 'grasp', 'easly', 'addition', 'use', 'sup']",['Other']
561,the chat banking and unique and only app that alow money request!!,chat banking unique app alow money request,"['alow', 'unique', 'request', 'chat', 'money', 'banking', 'app']",['Other']
562,Better and inclusive app!,well inclusive app,"['inclusive', 'app']",['Other']
563,Amazing Application,amazing application,"['amazing', 'application']",['Other']
564,It keep my time to pay my bills and I generate my satment easily,time pay bill generate satment easily,"['generate', 'easily', 'pay', 'time']",['Other']
565,"It's an amazing app that is up-to-date with the times, wow wow",amazing app date time wow wow,"['wow', 'date', 'amazing', 'time', 'app']",['Other']
566,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,game change ethiopian innovation shopping meet opportunity marketplace feature connect buyer seller like,"['opportunity', 'connect', 'seller', 'marketplace', 'meet', 'change', 'shopping', 'innovation', 'ethiopian', 'game']",['Other']
567,"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",dashen super app isn app experience effortless powerful build future,"['build', 'powerful', 'future', 'isn', 'effortless', 'experience', 'app', 'super', 'dashen']",['Other']
568,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",amazing app uniqe quality easy fast mobile banking app,"['quality', 'amazing', 'app', 'mobile', 'fast', 'easy', 'banking']",['Other']
569,"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",dashen superapp lifesaver banking shopping bill super easy app new commerce feature awesome support local merchant fast secure proudly ethiopian download win regret,"['lifesaver', 'proudly', 'win', 'merchant', 'shopping', 'local', 'superapp', 'awesome', 'support', 'ethiopian']","['Customer Support', 'Other']"
570,"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",dashen superapp blend finance shopping daily service effortlessly new commerce feature smooth support local merchant proud ethiopian solution,"['effortlessly', 'proud', 'shopping', 'merchant', 'finance', 'daily', 'solution', 'local', 'superapp', 'support']","['Customer Support', 'Other']"
571,"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",solid step forward dashen bank superapp combine essential banking feature lifestyle service make accessible place interface smooth transaction quick reliable clear lot thought go design functionality great job,"['thought', 'forward', 'combine', 'accessible', 'lifestyle', 'functionality', 'essential', 'clear', 'quick', 'job']",['Other']
572,Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,dashen bank super app crucial convenient app ethiopia app compare dashen bank super app,"['app', 'super', 'dashen', 'crucial', 'compare', 'bank', 'ethiopia', 'convenient']",['Other']
573,"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",finance commerce super app pay save shop seamlessly fast secure bankandshop,"['seamlessly', 'shop', 'finance', 'pay', 'save', 'commerce', 'secure', 'super', 'fast', 'app']",['Other']
574,it's a hestorical app. in the bank industry.,hestorical app bank industry,"['hestorical', 'industry', 'bank', 'app']",['Other']
575,"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",game changer ethiopian digital banking fast secure pack service need powerful app true leap financial convenience innovation,"['leap', 'true', 'powerful', 'pack', 'innovation', 'convenience', 'ethiopian', 'financial', 'game', 'changer']",['Other']
576,"easy &,simple to use",easy simple use,"['simple', 'easy', 'use']",['Other']
577,"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",banking smart local solution place smooth fast actually save time feel like future love,"['future', 'actually', 'solution', 'local', 'save', 'smart', 'place', 'smooth', 'love', 'time']",['Other']
578,"All in one, that is it 👌",,[],[]
579,", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",dashen bank supper app multipurpose convenient attractive life easy,"['multipurpose', 'attractive', 'supper', 'life', 'convenient', 'easy', 'dashen', 'bank', 'app']",['Other']
580,very easy and flexible app.,easy flexible app,"['easy', 'app']",['Other']
581,"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",choose dashen bank super easy use attractive feature,"['choose', 'attractive', 'feature', 'super', 'easy', 'dashen', 'use', 'bank']","['Feature Requests', 'Other']"
582,dashen super app is simple faster and reliable.,dashen super app simple fast reliable,"['simple', 'reliable', 'super', 'fast', 'dashen', 'app']",['Other']
583,"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",dashen bank super app game changer user friendly design wide range service smooth performance incredibly convenient everyday banking fast secure truly reflect bank commitment digital excellence highly recommend,"['commitment', 'wide', 'range', 'reflect', 'bank', 'performance', 'everyday', 'truly', 'incredibly', 'design']","['User Interface', 'Other']"
584,"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",app keep get well update smooth performance great notch security thank make banking convenient,"['notch', 'performance', 'security', 'smooth', 'convenient', 'make', 'update', 'thank', 'great', 'banking']","['Feature Requests', 'Other']"
585,this app is the most simply to use and secure safe i love it to use for any bank transaction,app simply use secure safe love use bank transaction,"['use', 'safe', 'simply', 'secure', 'love', 'transaction', 'bank', 'app']","['Transaction Performance', 'Other']"
586,"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",download app recently smooth expriance user friendly fast work expect good work,"['work', 'recently', 'expect', 'download', 'smooth', 'friendly', 'user', 'fast', 'good', 'app']",['Other']
587,An app with High performance and advanced features!,app high performance advanced feature,"['advanced', 'performance', 'high', 'feature', 'app']","['Feature Requests', 'Other']"
588,"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",user friendly attractive user interface useful feature encourage try,"['user', 'attractive', 'useful', 'interface', 'try', 'friendly', 'feature']","['Feature Requests', 'Other']"
589,"Good actually , but it have to WORK when developer option is on 🙏",good actually work developer option,"['actually', 'option', 'developer', 'work', 'good']",['Other']
590,"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",convenience manage account pay bill shop online chat banking game changer app seamlessly,"['seamlessly', 'online', 'shop', 'manage', 'convenience', 'pay', 'chat', 'game', 'changer', 'account']",['Other']
591,I appreciate that Dashen Bank takes lifestyle services into account.,appreciate dashen bank take lifestyle service account,"['lifestyle', 'appreciate', 'account', 'service', 'dashen', 'bank']",['Other']
592,keep it up!,,[],[]
593,amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,amazing app love dashen bank stap ahead good mobile application phone,"['ahead', 'phone', 'love', 'amazing', 'application', 'mobile', 'dashen', 'bank', 'good', 'app']",['Other']
594,very comfortable app keep it,comfortable app,"['comfortable', 'app']",['Other']
595,it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,clear detail information application help customer use app easy use app secure,"['use', 'information', 'clear', 'help', 'customer', 'secure', 'app', 'application', 'easy']","['Customer Support', 'Other']"
596,"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",dashen supper app mobile banking app overall appreciate feature notice turn developer option device app stop function properly great look issue need access developer setting application thank attention matter,"['developer', 'notice', 'matter', 'attention', 'setting', 'appreciate', 'app', 'stop', 'properly', 'function']",['Other']
597,easiness to use with fast response time,easiness use fast response time,"['easiness', 'response', 'time', 'fast', 'use']",['Other']
598,"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",new mobile banking application major upgrade incredibly user friendly clean modern design make navigation simple intuitive appreciate fast load smooth overall experience essential service like balance check transfer bill payment ea find use add security feature peace mind app run reliably crash glitch clear lot thought go user experi,"['user', 'ea', 'mind', 'peace', 'thought', 'glitch', 'major', 'modern', 'run', 'clean']",['Other']
599,"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",internal customer dashen bank superapp greatly simplify online banking experience easy use allow quickly check balance transfer money pay bill app advanced security feature highly secure ensure data protect click chat banking ips feature give smart experience deed dashen bank step ahead,"['experience', 'feature', 'dashen', 'deed', 'protect', 'greatly', 'banking', 'ips', 'internal', 'advanced']","['Feature Requests', 'Other']"
600,"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",truly impressive app user friendly game changer ethiopian banking dashen super app stand innovative convenient digital banking solution ethiopia financial history smooth navigation seamless feature wide range service place,"['innovative', 'banking', 'history', 'wide', 'range', 'impressive', 'navigation', 'solution', 'truly', 'place']",['Other']
601,dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,dashen bank super fast convenience contain thing app interesting use dashen bank super,"['super', 'dashen', 'contain', 'bank', 'interesting', 'convenience', 'thing', 'fast', 'use', 'app']",['Other']
602,"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",dashen bank super app truly elevate mobile banking experience fast user friendly pack essential feature interface clean intuitive make navigation easy time user appreciate add security feature peace mind bank dashen bank amazing job app reliable efficient improve highly recommend look seamless digital banking,"['bank', 'user', 'feature', 'dashen', 'elevate', 'banking', 'mind', 'peace', 'efficient', 'clean']","['Feature Requests', 'Other']"
603,A fantastic product!! keep the good work.,fantastic product good work,"['product', 'fantastic', 'work', 'good']",['Other']
604,"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",impressed dashen super app user friendly operate efficiently budget chatbot feature impressive item purchase click,"['purchase', 'chatbot', 'item', 'operate', 'impressive', 'efficiently', 'impressed', 'click', 'budget', 'friendly']",['Other']
605,"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",dashen super app offer quick user friendly experience bring variety service like budgeting payment airtime recharge convenient platform sleek design intuitive navigation ensure effortless transaction evident dashen bank carefully craft app everyday financial activity easy great choice aim streamline digital routine,"['dashen', 'variety', 'aim', 'craft', 'activity', 'airtime', 'ensure', 'budgeting', 'bring', 'choice']",['Other']
606,Dashen supper App is the most useful app for our customers,dashen supper app useful app customer,"['useful', 'supper', 'customer', 'app', 'dashen']",['Other']
607,it is the most amazing mobile app,amazing mobile app,"['amazing', 'mobile', 'app']",['Other']
608,A Good and fast supper app thanks for dashen bank,good fast supper app thank dashen bank,"['supper', 'thank', 'fast', 'dashen', 'bank', 'good', 'app']",['Other']
609,"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",dear user dashen bank super app dashen bank super app truly game changer app incredibly fast reliable encounter delay transaction feature absolutely love chat banking make everyday task like check balance transfer money simple send quick message budgeting tool huge help track spending give clear,"['super', 'dashen', 'spending', 'tool', 'dear', 'encounter', 'bank', 'absolutely', 'budgeting', 'track']",['Other']
610,Too best,good,['good'],['Other']
611,"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",dashen bank super use app make easy fast convinent,"['convinent', 'make', 'super', 'fast', 'easy', 'dashen', 'use', 'bank', 'app']",['Other']
612,To join digital world use supper app and make your life easy,join digital world use supper app life easy,"['join', 'world', 'supper', 'life', 'digital', 'easy', 'use', 'app']",['Other']
613,best mobile banking application,good mobile banking application,"['application', 'mobile', 'banking', 'good']",['Other']
614,"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",banking superapp incredibly design design appearance app overall experience app fantastic app pack feature banking commerce place budget setting option super useful manage money run smoothly love convenient daily life huge kudo dashen bank truly live motto step ahead,"['design', 'kudo', 'banking', 'motto', 'appearance', 'setting', 'smoothly', 'live', 'run', 'huge']","['User Interface', 'Other']"
615,best mobile banking application,good mobile banking application,"['application', 'mobile', 'banking', 'good']",['Other']
616,I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,amazed idea commerce service banking app mean step ahead include kind product soon possible,"['amazed', 'mean', 'idea', 'product', 'kind', 'soon', 'possible', 'include', 'commerce', 'ahead']",['Other']
617,this is what we expect to get service Dashen Bank always like his slogan,expect service dashen bank like slogan,"['expect', 'service', 'like', 'dashen', 'bank']",['Other']
618,"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",dashen supapp contemporary application offer great experience enable user perform multiple task single platform chat friend transfer money pay bill app kind ethiopian banking industry make remarkable opportunity entrepreneur work app base sale software marketing good job dashen bank,"['dashen', 'marketing', 'friend', 'contemporary', 'opportunity', 'base', 'single', 'enable', 'perform', 'software']",['Other']
619,Dashen Super App gives me an amazing convenience and makes life easy.,dashen super app give amazing convenience make life easy,"['convenience', 'life', 'make', 'amazing', 'super', 'easy', 'dashen', 'app']",['Other']
620,excellent mobile banking app,excellent mobile banking app,"['excellent', 'mobile', 'banking', 'app']",['Other']
621,Wow! like his name Super App...,wow like super app,"['wow', 'like', 'super', 'app']",['Other']
622,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,dashen supper app special,"['special', 'supper', 'dashen', 'app']",['Other']
623,convenient and fast,convenient fast,"['convenient', 'fast']",['Other']
624,Best- in-class app.,well class app,"['class', 'app']",['Other']
625,I really like this amazing application and Dashen Supper app that has made my life easier.,like amazing application dashen supper app life easy,"['supper', 'life', 'amazing', 'application', 'like', 'easy', 'dashen', 'app']",['Other']
626,Superb,superb,['superb'],['Other']
627,"amazing features, faster and easy to use",amazing feature fast easy use,"['amazing', 'feature', 'fast', 'easy', 'use']","['Feature Requests', 'Other']"
628,"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",dashen super app offer modern user friendly experience leverage late technological advancement deliver seamless commerce platform,"['leverage', 'technological', 'advancement', 'modern', 'late', 'deliver', 'offer', 'commerce', 'platform', 'seamless']",['Other']
629,Best App!,good app,"['good', 'app']",['Other']
630,I love it. one of the best mobile banking app in the banking industry,love good mobile banking app banking industry,"['banking', 'industry', 'love', 'mobile', 'good', 'app']",['Other']
631,I love this app,love app,"['love', 'app']",['Other']
632,no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,working hulum information asgebiche continue accept yemilew button ayeseram phone samsung,"['hulum', 'continue', 'accept', 'working', 'information', 'samsung', 'button', 'phone']",['Other']
633,good,good,['good'],['Other']
634,waw no idea the best app.,waw idea good app,"['waw', 'idea', 'good', 'app']",['Other']
635,fast best app,fast good app,"['fast', 'good', 'app']",['Other']
636,Nice App,nice app,"['nice', 'app']",['Other']
637,nice app ever,nice app,"['nice', 'app']",['Other']
638,good,good,['good'],['Other']
639,very disappointing app. Closes frequently and unstable in function,disappointing app close frequently unstable function,"['function', 'frequently', 'disappointing', 'close', 'app']",['Other']
640,"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",feature rich absolutely speed painfully slow seriously communicate server mar,"['mar', 'communicate', 'rich', 'painfully', 'absolutely', 'speed', 'slow', 'feature']","['Transaction Performance', 'Feature Requests', 'Other']"
641,nic app,nic app,"['nic', 'app']",['Other']
642,Nice,nice,['nice'],['Other']
643,"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",dashen super app deliver remarkably fast highly secure exceptionally user friendly experience establish lead application category stay ahead dashen bank,"['dashen', 'lead', 'category', 'deliver', 'highly', 'ahead', 'secure', 'friendly', 'experience', 'user']",['Other']
644,So far so good! their in person customer service is amazing 👏,far good person customer service amazing,"['person', 'far', 'customer', 'service', 'amazing', 'good']",['Other']
645,The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,app backward doesn work work hour hour great,"['hour', 'work', 'doesn', 'great', 'app']",['Other']
646,ምርጫዬ ነው,,[],[]
647,It's bad for the connection and too many days are it that not working,bad connection day work,"['connection', 'day', 'bad', 'work']",['Other']
648,it's samart,samart,[],[]
649,"The app is not working properly, I have been using it.",app work properly,"['properly', 'work', 'app']",['Other']
650,it is very good app,good app,"['good', 'app']",['Other']
651,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",disappointing experience dashen bank super service app slow take forever load transaction incredibly frustrating additionally doesn generate receipt transaction make difficult track expense reach customer support response time long expect overall hope well experience find service lacking need improvement,"['service', 'experience', 'transaction', 'additionally', 'lacking', 'generate', 'expense', 'reach', 'forever', 'response']","['Transaction Performance', 'Other']"
652,slow cumbersome,slow cumbersome,"['cumbersome', 'slow']","['Transaction Performance', 'Other']"
653,Is really 💀,,[],[]
654,It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,slow send otp reliable crush time need improvement way,"['crush', 'otp', 'way', 'improvement', 'send', 'reliable', 'slow', 'need', 'time']","['Transaction Performance', 'Other']"
655,"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",bad mobile banking experience doesn work need randomly update warn transaction want nightmare rely main banking option especially lot money account lucky infuriate able access money need,"['money', 'need', 'main', 'nightmare', 'randomly', 'infuriate', 'banking', 'lucky', 'especially', 'want']",['Other']
656,"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",experience app bank ethiopia dashen sup like old version application give star low speed login processing,"['processing', 'sup', 'old', 'low', 'login', 'speed', 'star', 'ethiopia', 'version', 'experience']","['Account Access', 'Other']"
657,proud by dashen bank,proud dashen bank,"['proud', 'dashen', 'bank']",['Other']
658,best,well,[],[]
659,best of best,good good,['good'],['Other']
660,nice,nice,['nice'],['Other']
661,This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,app work turn developer mode phone take right use,"['mode', 'right', 'turn', 'phone', 'developer', 'use', 'work', 'app']",['Other']
662,real super up,real super,"['real', 'super']",['Other']
663,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,disappointing fix soon possible expect dashin bank fix,"['fix', 'dashin', 'possible', 'soon', 'disappointing', 'expect', 'bank']",['Other']
664,why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,dashen bank worker hide atm card big problem,"['worker', 'hide', 'atm', 'card', 'big', 'problem', 'dashen', 'bank']",['Other']
665,good,good,['good'],['Other']
666,tanku,tanku,[],[]
667,very nice,nice,['nice'],['Other']
668,perfect,perfect,['perfect'],['Other']
669,goood,goood,['goood'],['Other']
670,why does it ask me for both pin and opt even the opt is touch let alone both,ask pin opt opt touch let,"['opt', 'touch', 'pin', 'let', 'ask']",['Other']
671,it is best app easy to use,good app easy use,"['easy', 'use', 'good', 'app']",['Other']
672,It is very easy to use and powerful application.,easy use powerful application,"['powerful', 'application', 'easy', 'use']",['Other']
673,this apps have a good feature but but some features like developer mode turn off irritate user,app good feature feature like developer mode turn irritate user,"['feature', 'irritate', 'mode', 'turn', 'developer', 'user', 'like', 'good', 'app']","['Other', 'Feature Requests']"
674,"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",mobile banking app access account easily able information easily exchage rate able chat able budget able transfer bank dashen able access account single app able pay bill scan able payment order delivery item single app step ahead,"['able', 'single', 'easily', 'access', 'account', 'order', 'delivery', 'rate', 'item', 'scan']",['Other']
675,wallahi very fantastic Bank,wallahi fantastic bank,"['wallahi', 'fantastic', 'bank']",['Other']
676,"Waw, It's amazing app. thank you Dashen Bank.",waw amazing app thank dashen bank,"['waw', 'thank', 'amazing', 'dashen', 'bank', 'app']",['Other']
677,ok,,[],[]
678,nice app,nice app,"['nice', 'app']",['Other']
679,"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",dashen bank super app game changer app super fast reliable issue transaction delay favorite feature chat banking make easy thing like check balance transfer money type quick message budgeting tool useful help track spending give clear picture,"['super', 'picture', 'spending', 'type', 'tool', 'track', 'budgeting', 'message', 'clear', 'delay']",['Other']
680,good,good,['good'],['Other']
681,nice application,nice application,"['nice', 'application']",['Other']
682,Very good app that like it too. B/c it is very fast and easy to use.,good app like fast easy use,"['like', 'fast', 'easy', 'use', 'good', 'app']",['Other']
683,best experiences,good experience,"['experience', 'good']",['Other']
684,too slow to use.,slow use,"['slow', 'use']","['Transaction Performance', 'Other']"
685,ጥሩ ነው,,[],[]
686,the worst app in the market only good ui,bad app market good,"['market', 'bad', 'good', 'app']",['Other']
687,nic,nic,['nic'],['Other']
688,በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,,[],[]
689,thanks for all digital transaction,thank digital transaction,"['digital', 'thank', 'transaction']","['Transaction Performance', 'Other']"
690,Good,good,['good'],['Other']
691,Best,well,[],[]
692,Good,good,['good'],['Other']
693,"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",app support smart phone old android version inclusive time amole lite work properly reach maximum otp trail mistake network error like stack tie transaction ohh tired,"['maximum', 'ohh', 'lite', 'mistake', 'tired', 'stack', 'reach', 'inclusive', 'old', 'otp']",['Other']
694,it's Be Come Busy &not working good,come busy work good,"['busy', 'come', 'work', 'good']",['Other']
695,I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,want share concern supper app appear experience reliability issue isn perform expect hope address soon improve user experience star,"['experience', 'concern', 'share', 'appear', 'address', 'perform', 'isn', 'soon', 'want', 'hope']",['Other']
696,"best ever digital banking sector essay for understanding ,smart and convince for using",well digital banking sector essay understand smart convince,"['sector', 'convince', 'understand', 'smart', 'digital', 'banking']",['Other']
697,good and latest,good late,"['late', 'good']",['Other']
698,The best App of all,good app,"['good', 'app']",['Other']
699,Worst app ever,bad app,"['bad', 'app']",['Other']
700,"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",app unreliable mobile banking application transaction late non responsive bug disappointing inconvinient user friendly compatabke,"['inconvinient', 'compatabke', 'responsive', 'non', 'late', 'unreliable', 'disappointing', 'bug', 'friendly', 'transaction']","['Transaction Performance', 'Other']"
701,Naiycapp,naiycapp,['naiycapp'],['Other']
702,Good,good,['good'],['Other']
703,The app is good but it has no USSD option,app good ussd option,"['ussd', 'option', 'good', 'app']",['Other']
704,Hey great,hey great,"['hey', 'great']",['Other']
705,I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,mobile banking tellebir mpesa come close app dashen step head lot cool feature amole hasn receipt account statement superb hope add integrate small app,"['small', 'superb', 'integrate', 'head', 'cool', 'hasn', 'mpesa', 'come', 'statement', 'receipt']",['Other']
706,The app is good but it ask update every week so tiring,app good ask update week tire,"['week', 'ask', 'update', 'good', 'app']","['Feature Requests', 'Other']"
707,It good and easy to use,good easy use,"['easy', 'use', 'good']",['Other']
708,በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,,[],[]
709,"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",greately improve release like budget expense tegistration feature atm pos withdrawal possible account expense visible transaction window work improve,"['expense', 'improve', 'pos', 'window', 'visible', 'greately', 'withdrawal', 'release', 'atm', 'possible']",['Other']
710,Excellent,excellent,['excellent'],['Other']
711,Good,good,['good'],['Other']
712,Wow Excellent app,wow excellent app,"['excellent', 'wow', 'app']",['Other']
713,Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,nice app experience issue bank transfer keep say account exist time,"['say', 'issue', 'account', 'transfer', 'experience', 'time', 'nice', 'bank', 'app']",['Other']
714,Add the option to send money to any telebirr account like amole does.,add option send money telebirr account like amole,"['amole', 'telebirr', 'send', 'add', 'account', 'money', 'option', 'like']",['Other']
715,It's best,good,['good'],['Other']
